drive_id,title,parent_folder_id,drive_path,file_type,mime_type,size_bytes,modified_time,author,source_name,licence_status,reuse_decision,source_type,subject_category,original_source_url,drive_url,provenance_status,notes,signature,semantic_topics
1x5Nz7WEJZt1-sy8btmb-Xq-T3L8sxnu3,Aleister Crowley,19EQ0UzrihX3JyB9Wj2j1kUDpY_kexJ-M,PDF/Aleister Crowley,folder,application/vnd.google-apps.folder,,2021-02-05T11:50:39.962Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,unknown,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/drive/folders/1x5Nz7WEJZt1-sy8btmb-Xq-T3L8sxnu3,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,f713ee561615470501425c13d4f66469d564d9dc,Western Occultism & Magick
1GXsxxbAwW01PPEajEdr5Fqbp8ifHPefD,.DS_Store,1x5Nz7WEJZt1-sy8btmb-Xq-T3L8sxnu3,PDF/Aleister Crowley/.DS_Store,file,application/octet-stream,6148,2021-02-05T09:05:38.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,unknown,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1GXsxxbAwW01PPEajEdr5Fqbp8ifHPefD/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,211f83538086ffa44df4818950a83b115e43a5ca,Western Occultism & Magick
10UDo_Vl6QMshf_dhBbcO4-9bUAxCT5-F,Book-4-Part-II-Magick.pdf,1x5Nz7WEJZt1-sy8btmb-Xq-T3L8sxnu3,PDF/Aleister Crowley/Book-4-Part-II-Magick.pdf,file,application/pdf,1070662,2021-02-05T09:03:13.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,art / visual culture,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/10UDo_Vl6QMshf_dhBbcO4-9bUAxCT5-F/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,509f48faf162f48a591f8e150bb4332d5eeb84b4,Western Occultism & Magick
1cqRIlJgNPzF93w05__5UXzFnMFYQ8Ijp,Book-4-Part-IV-The-Law.pdf,1x5Nz7WEJZt1-sy8btmb-Xq-T3L8sxnu3,PDF/Aleister Crowley/Book-4-Part-IV-The-Law.pdf,file,application/pdf,40820,2021-02-05T09:02:53.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,art / visual culture,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1cqRIlJgNPzF93w05__5UXzFnMFYQ8Ijp/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,c9229af44fc0c81f8eaf98f30f8cb3eb9f51a159,Western Occultism & Magick; Law & Political Thought
1pF1kEfNjEy-FpJdjc31HPqTeG2ycI6Hv,Book-4-Part-I-Mysticism.pdf,1x5Nz7WEJZt1-sy8btmb-Xq-T3L8sxnu3,PDF/Aleister Crowley/Book-4-Part-I-Mysticism.pdf,file,application/pdf,195059,2021-02-05T09:01:56.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,philosophy,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1pF1kEfNjEy-FpJdjc31HPqTeG2ycI6Hv/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,25371e71d27fc31bb8bc5d79b9e8bf22c14f3503,Western Occultism & Magick; Mysticism & Spirituality
1Vd8fzOFCcOMZSIbwkqIKmyF3Tm5lKnWQ,Konx_Om_Pax.pdf,1x5Nz7WEJZt1-sy8btmb-Xq-T3L8sxnu3,PDF/Aleister Crowley/Konx_Om_Pax.pdf,file,application/pdf,413102,2021-02-05T05:08:15.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1Vd8fzOFCcOMZSIbwkqIKmyF3Tm5lKnWQ/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,8e2fd60b29f38c97d183d639171f273cdfd9c794,Western Occultism & Magick
1RomiZAKvC7crQ8gMIVX5In7_a5x6-4ok,Aleister Crowley - The Necronomicon.pdf,1x5Nz7WEJZt1-sy8btmb-Xq-T3L8sxnu3,PDF/Aleister Crowley/Aleister Crowley - The Necronomicon.pdf,file,application/pdf,662559,2021-02-05T05:08:02.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1RomiZAKvC7crQ8gMIVX5In7_a5x6-4ok/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,f85647a01790fe690e3f9aa62fa89e4a64e6dc53,Western Occultism & Magick
1t_KDn4YPM1Xx_i1Rc8rIIjIToBsYcILP,Aleister Crowley- The Book of Lies.pdf,1x5Nz7WEJZt1-sy8btmb-Xq-T3L8sxnu3,PDF/Aleister Crowley/Aleister Crowley- The Book of Lies.pdf,file,application/pdf,255072,2021-02-05T05:07:57.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1t_KDn4YPM1Xx_i1Rc8rIIjIToBsYcILP/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,b1745892f0aa300c84121d19e908446e8424ad64,Western Occultism & Magick
1Y688Yc6ksnZvdtX3ulbeOQq3lVZcgFgC,Aleister Crowley - Meditation.pdf,1x5Nz7WEJZt1-sy8btmb-Xq-T3L8sxnu3,PDF/Aleister Crowley/Aleister Crowley - Meditation.pdf,file,application/pdf,501443,2021-02-05T05:07:53.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1Y688Yc6ksnZvdtX3ulbeOQq3lVZcgFgC/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,20b10d54465b1ae19b814f882d3fabe991703059,Western Occultism & Magick
1cx5BhWlPKBgCLK2I19urfalhEAgmIW-A,Aleister Crowley - Magic Without Tears.pdf,1x5Nz7WEJZt1-sy8btmb-Xq-T3L8sxnu3,PDF/Aleister Crowley/Aleister Crowley - Magic Without Tears.pdf,file,application/pdf,660051,2021-02-05T05:07:50.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1cx5BhWlPKBgCLK2I19urfalhEAgmIW-A/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,5ff3432a97c4199875d30bb3f352173fe2968f90,Western Occultism & Magick
1Jkip0uxlKmyDSXvZWgL9yXcFpuQ3uDOB,Aleister Crowley - Magick in Theory & Practice.pdf,1x5Nz7WEJZt1-sy8btmb-Xq-T3L8sxnu3,PDF/Aleister Crowley/Aleister Crowley - Magick in Theory & Practice.pdf,file,application/pdf,1043856,2021-02-05T05:07:46.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1Jkip0uxlKmyDSXvZWgL9yXcFpuQ3uDOB/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,01256d603d8b28263b8df5a55ae6d6803ff1a061,Western Occultism & Magick
1J9Efl0FKdILxDchMKZ01C12pRmDBZpXQ,Aleister Crowley - Eight Lectures On Yoga.pdf,1x5Nz7WEJZt1-sy8btmb-Xq-T3L8sxnu3,PDF/Aleister Crowley/Aleister Crowley - Eight Lectures On Yoga.pdf,file,application/pdf,226824,2021-02-05T05:07:33.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1J9Efl0FKdILxDchMKZ01C12pRmDBZpXQ/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,3aace734ddad2df20104630f6aae876ed9edf049,"Hinduism, Yoga & Tantra; Western Occultism & Magick"
1cBUIdOwVA0-NShJNi2DtFcijzVlFa2U2,Alice A. Bailey,19EQ0UzrihX3JyB9Wj2j1kUDpY_kexJ-M,PDF/Alice A. Bailey,folder,application/vnd.google-apps.folder,,2021-02-05T11:50:39.962Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,unknown,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/drive/folders/1cBUIdOwVA0-NShJNi2DtFcijzVlFa2U2,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,c32b78f05cb505364ad0110ade0276d7ef1bed83,Theosophy
1j-rWuRtuwA2S7Xo6WjsxYxGwIohyg71M,The_Externalization_of_the_Hierarchy.pdf,1cBUIdOwVA0-NShJNi2DtFcijzVlFa2U2,PDF/Alice A. Bailey/The_Externalization_of_the_Hierarchy.pdf,file,application/pdf,5339106,2021-02-05T07:59:36.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1j-rWuRtuwA2S7Xo6WjsxYxGwIohyg71M/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,a93326fb73edc3c9eec228a72653b8bf05630826,Theosophy
1PoGAy0FCJNA89heNApOALjEh_bMyeJLt,Education_in_the_New_Age.pdf,1cBUIdOwVA0-NShJNi2DtFcijzVlFa2U2,PDF/Alice A. Bailey/Education_in_the_New_Age.pdf,file,application/pdf,1182351,2021-02-05T07:59:19.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1PoGAy0FCJNA89heNApOALjEh_bMyeJLt/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,9600da5e896af5a9a435800febead6ac0f586c20,Theosophy
15Zn6qvooYPovGH839PnfhBGbzLTLXF1o,The_Unfinished-autobiography.pdf,1cBUIdOwVA0-NShJNi2DtFcijzVlFa2U2,PDF/Alice A. Bailey/The_Unfinished-autobiography.pdf,file,application/pdf,2281013,2021-02-05T07:59:15.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/15Zn6qvooYPovGH839PnfhBGbzLTLXF1o/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,2426defced1f3bc1047034fce5d8ae3dea3f5365,Theosophy; Literature & Biography
1leSid2a3r6LEyMW9-pymgLexqLVkIj5z,Glamour__A_World_Problem.pdf,1cBUIdOwVA0-NShJNi2DtFcijzVlFa2U2,PDF/Alice A. Bailey/Glamour__A_World_Problem.pdf,file,application/pdf,1466580,2021-02-05T07:58:57.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1leSid2a3r6LEyMW9-pymgLexqLVkIj5z/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,6dacc01691c3f9658f5fc6ab00f410b68cf60f2b,Theosophy
1QRaaEh7xuj-6K-XKImeKC_xWNcSOKQjz,the_Destiny_of_Nations.pdf,1cBUIdOwVA0-NShJNi2DtFcijzVlFa2U2,PDF/Alice A. Bailey/the_Destiny_of_Nations.pdf,file,application/pdf,1065490,2021-02-05T07:58:44.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1QRaaEh7xuj-6K-XKImeKC_xWNcSOKQjz/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,bc7024870145ec1011e7b072902db2491e5d2988,Theosophy
1IseyFjM14-1pscJ-Uj-in5eIwHxPUwBh,Discipleship_in_the_New_Age_Vol-2.pdf,1cBUIdOwVA0-NShJNi2DtFcijzVlFa2U2,PDF/Alice A. Bailey/Discipleship_in_the_New_Age_Vol-2.pdf,file,application/pdf,5905957,2021-02-05T07:58:40.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1IseyFjM14-1pscJ-Uj-in5eIwHxPUwBh/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,65b9fbece1a2cd50aaf913fc885f83fe84a5d036,Theosophy
18Y2dHavr9snjZ0KMmFkiNoBQFH9hQO-i,The_Reappearance_of_Christ__DT_Edit_.pdf,1cBUIdOwVA0-NShJNi2DtFcijzVlFa2U2,PDF/Alice A. Bailey/The_Reappearance_of_Christ__DT_Edit_.pdf,file,application/pdf,797550,2021-02-05T07:58:39.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/18Y2dHavr9snjZ0KMmFkiNoBQFH9hQO-i/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,a4da9944ecb477c89d6faa04a880dfdf797ffee0,Theosophy
1uMh6FtA_1cSXxmZSsqESu3ne64pW5ALV,Discipleship_in_the_New_Age_Vol-1.pdf,1cBUIdOwVA0-NShJNi2DtFcijzVlFa2U2,PDF/Alice A. Bailey/Discipleship_in_the_New_Age_Vol-1.pdf,file,application/pdf,6321419,2021-02-05T07:58:37.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1uMh6FtA_1cSXxmZSsqESu3ne64pW5ALV/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,bfe523c3bcbd4f6e98da26e5e1b5393ad1779b72,Theosophy
1WEG1kIPjXUFOJWFLQ28aLZkjSrNJKEcL,Problems_of_Humanity.pdf,1cBUIdOwVA0-NShJNi2DtFcijzVlFa2U2,PDF/Alice A. Bailey/Problems_of_Humanity.pdf,file,application/pdf,1280859,2021-02-05T07:58:30.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1WEG1kIPjXUFOJWFLQ28aLZkjSrNJKEcL/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,ed4561c82469486214f6ee9e1356ae08752f525e,Theosophy
1CCkehlNk3CNwd1Ns-xeQ99QUz2pJx9c0,09-From_Bethlehem_to_Calvary.pdf,1cBUIdOwVA0-NShJNi2DtFcijzVlFa2U2,PDF/Alice A. Bailey/09-From_Bethlehem_to_Calvary.pdf,file,application/pdf,2172421,2021-02-05T07:58:21.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1CCkehlNk3CNwd1Ns-xeQ99QUz2pJx9c0/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,07ba5db7e0b636b348588f062a307168c7fd1365,Theosophy
16iVImo5IKWT-1AL7Ao4L7skqlpZ95FJW,.DS_Store,1cBUIdOwVA0-NShJNi2DtFcijzVlFa2U2,PDF/Alice A. Bailey/.DS_Store,file,application/octet-stream,6148,2021-02-05T07:57:54.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,unknown,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/16iVImo5IKWT-1AL7Ao4L7skqlpZ95FJW/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,854640bf0b3e22d96e85a268c8621c0a94fbf7b7,Theosophy
1nRolrE0ximN32KVA7RPfP1atNE3np5II,04-Treatise_on_Cosmic_Fire.pdf,1cBUIdOwVA0-NShJNi2DtFcijzVlFa2U2,PDF/Alice A. Bailey/04-Treatise_on_Cosmic_Fire.pdf,file,application/pdf,8902892,2021-02-05T07:57:36.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1nRolrE0ximN32KVA7RPfP1atNE3np5II/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,06e53b092c8bcba4727a5c6c017019632dcb6d2f,Theosophy; Astral & Esoteric Cosmology
1bJLi4rXAyRYY6L-R05VL9I0_Mm5ohjnQ,Rays_and_Initiations_a_Treatise_on_the_Seven_Rays_Vol-5.pdf,1cBUIdOwVA0-NShJNi2DtFcijzVlFa2U2,PDF/Alice A. Bailey/Rays_and_Initiations_a_Treatise_on_the_Seven_Rays_Vol-5.pdf,file,application/pdf,5894201,2021-02-05T07:56:09.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1bJLi4rXAyRYY6L-R05VL9I0_Mm5ohjnQ/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,a16a52ef1cf5074f8ef73783e91266683b01ca25,Theosophy
1YDYjx_fxhkcBa56sJgwJ2WZbkiiNk5LP,Discipleship-in-the-new-Age-Vol-2.pdf,1cBUIdOwVA0-NShJNi2DtFcijzVlFa2U2,PDF/Alice A. Bailey/Discipleship-in-the-new-Age-Vol-2.pdf,file,application/pdf,5905957,2021-02-05T07:27:47.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1YDYjx_fxhkcBa56sJgwJ2WZbkiiNk5LP/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,8ec136b29f9532bd5caa83de03b2dce303c38224,Theosophy
1l8VWcjxnL9k766iP1_4BZXVf9bu8t1Sw,Discipleship-in-the-new-Age-Vol-1.pdf,1cBUIdOwVA0-NShJNi2DtFcijzVlFa2U2,PDF/Alice A. Bailey/Discipleship-in-the-new-Age-Vol-1.pdf,file,application/pdf,6321419,2021-02-05T07:27:44.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1l8VWcjxnL9k766iP1_4BZXVf9bu8t1Sw/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,ca2f7ab279229ad2225702117c831fde6142be75,Theosophy
1Xe3Fq0MpbRxxaAVHDIdSeU2FC9NUv6qn,Esoteric-Healing-a-Treatise-on-the-Seven-Rays-Vol-4.pdf,1cBUIdOwVA0-NShJNi2DtFcijzVlFa2U2,PDF/Alice A. Bailey/Esoteric-Healing-a-Treatise-on-the-Seven-Rays-Vol-4.pdf,file,application/pdf,4752962,2021-02-05T07:27:36.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1Xe3Fq0MpbRxxaAVHDIdSeU2FC9NUv6qn/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,123e0a56a1926b7079f62974c29ca00c901a2157,Theosophy
17DV3PeDdwZPaATbIAXffW5nZoa9Dxu_u,Esoteric-Astrology-a-Treatise-on-the-Seven-Rays-Vol-3.pdf,1cBUIdOwVA0-NShJNi2DtFcijzVlFa2U2,PDF/Alice A. Bailey/Esoteric-Astrology-a-Treatise-on-the-Seven-Rays-Vol-3.pdf,file,application/pdf,4411789,2021-02-05T07:27:32.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/17DV3PeDdwZPaATbIAXffW5nZoa9Dxu_u/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,c7bceda8a18e9e74daf253f55915e116fdf7c53e,Theosophy; Astrology
1AsFqh-TUrgx41GjgWqt787t6_YR7THou,Esoteric-Psychology-a-Treatise-on-the-Seven-Rays-Vol-2.pdf,1cBUIdOwVA0-NShJNi2DtFcijzVlFa2U2,PDF/Alice A. Bailey/Esoteric-Psychology-a-Treatise-on-the-Seven-Rays-Vol-2.pdf,file,application/pdf,5034723,2021-02-05T07:27:31.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1AsFqh-TUrgx41GjgWqt787t6_YR7THou/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,6667b79e3b9181ecf181a86337a729fd70e75c93,Theosophy; Consciousness & Mind
1fe3O_BXKU7ylEClRe2lN04RfGN3ebfNI,Letters_on_Occult_Meditation_-_Alice_Bailey.pdf,1cBUIdOwVA0-NShJNi2DtFcijzVlFa2U2,PDF/Alice A. Bailey/Letters_on_Occult_Meditation_-_Alice_Bailey.pdf,file,application/pdf,1185564,2021-02-05T07:27:24.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1fe3O_BXKU7ylEClRe2lN04RfGN3ebfNI/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,f35066a8db96f243434f0202a363b8abf1a04c70,Western Occultism & Magick; Theosophy
1g9QUeMMbO3Wo08_VPMhsmms_gnR6a0yJ,Esoteric-Psychology-a-Treatise-on-the-Seven-Rays-Vol-1.pdf,1cBUIdOwVA0-NShJNi2DtFcijzVlFa2U2,PDF/Alice A. Bailey/Esoteric-Psychology-a-Treatise-on-the-Seven-Rays-Vol-1.pdf,file,application/pdf,2973719,2021-02-05T07:27:16.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1g9QUeMMbO3Wo08_VPMhsmms_gnR6a0yJ/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,9174ff7073c5a3ceb08fd9d9936d7cf7aa2432f5,Theosophy; Consciousness & Mind
15Un-TigTMJRSse4R8SZcZDxzbt3R0I2A,A-Treatise-on-White-Magic.pdf,1cBUIdOwVA0-NShJNi2DtFcijzVlFa2U2,PDF/Alice A. Bailey/A-Treatise-on-White-Magic.pdf,file,application/pdf,4117456,2021-02-05T07:27:14.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/15Un-TigTMJRSse4R8SZcZDxzbt3R0I2A/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,532c848c582f7ef09f007171502272227915f85d,Western Occultism & Magick; Theosophy
1PTY1wtO0wD-RE4qT0lFDgqUe8x-aWXHO,From-Intellect-to-Intuition.pdf,1cBUIdOwVA0-NShJNi2DtFcijzVlFa2U2,PDF/Alice A. Bailey/From-Intellect-to-Intuition.pdf,file,application/pdf,1457645,2021-02-05T07:27:03.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1PTY1wtO0wD-RE4qT0lFDgqUe8x-aWXHO/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,3302332e14e0e005469485164e79318aa6fad6e4,Theosophy
1bsT9tpsVuz_7UcCcak1BwuBFf5epISfZ,The-Soul-and-its-mechanism.pdf,1cBUIdOwVA0-NShJNi2DtFcijzVlFa2U2,PDF/Alice A. Bailey/The-Soul-and-its-mechanism.pdf,file,application/pdf,937322,2021-02-05T07:26:59.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1bsT9tpsVuz_7UcCcak1BwuBFf5epISfZ/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,b86456488ad343fd71cb15c161c15235e9a37202,Theosophy
