wikipedia_title,akasha_source,akasha_title,matched_concept_families,semantic_score,author,topics,licence_status,reuse_decision,provenance_status,source_type,record_id,url
Rebirth (Buddhism),Google Drive,Chod-teachings-Garchen-Rinpoche.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1rOIWLLBgpP1AfLXSV5gZ6Dyw5jKR4mKV,https://drive.google.com/file/d/1rOIWLLBgpP1AfLXSV5gZ6Dyw5jKR4mKV/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Cittanupassana-And-Vedananupassana.pdf,buddhist_continuity,2,blackswanreprise,"Buddhism & Eastern Philosophy; Hinduism, Yoga & Tantra",unknown,INDEX_ONLY,metadata_only,article,1iTPRE2Vm_E3LejYBdJcV6PZ5Vs798VB2,https://drive.google.com/file/d/1iTPRE2Vm_E3LejYBdJcV6PZ5Vs798VB2/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Come-And-See.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1MDXQM0Da3gPIllOqDCp_qdOFM7s3xTof,https://drive.google.com/file/d/1MDXQM0Da3gPIllOqDCp_qdOFM7s3xTof/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Commentary-on-Ngöndro-Practice-according-to-The-New-Treasure-of-Dudjom.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1lFWA-9nkL_k__IhEdEXepilNsx1oT9Vi,https://drive.google.com/file/d/1lFWA-9nkL_k__IhEdEXepilNsx1oT9Vi/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Commentary-on-Ngöndro-Practice-according-to-The-New-Treasure-of-Dudjom.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1WhQWJ0-l4xunQ_Hejj00F03LLs_YZgnq,https://drive.google.com/file/d/1WhQWJ0-l4xunQ_Hejj00F03LLs_YZgnq/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Comprehensive-Manual-of-Abhidhamma.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1bna8pnJrRIke6zj1_dfOLehcC6jLJ5sD,https://drive.google.com/file/d/1bna8pnJrRIke6zj1_dfOLehcC6jLJ5sD/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Consciousness-Enlarged.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy; Consciousness & Mind,unknown,INDEX_ONLY,metadata_only,article,1jxou4A-UfxIgB6m_ArzcBht4w0ybiooD,https://drive.google.com/file/d/1jxou4A-UfxIgB6m_ArzcBht4w0ybiooD/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Consciousness-Studies.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy; Consciousness & Mind,unknown,INDEX_ONLY,metadata_only,article,17oA_ioCZUyoi9DhKUpzD1wnDHcW1QZi2,https://drive.google.com/file/d/17oA_ioCZUyoi9DhKUpzD1wnDHcW1QZi2/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Contemplation-of-the-Mind.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy; Consciousness & Mind,unknown,INDEX_ONLY,metadata_only,article,1hPnGYO23pc6e9bWxalrimtj1aYipRXqt,https://drive.google.com/file/d/1hPnGYO23pc6e9bWxalrimtj1aYipRXqt/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Cultivating-Inner-Peace.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1vTkvtfnhyDZYmOby4R58h6YGv0E8oF-R,https://drive.google.com/file/d/1vTkvtfnhyDZYmOby4R58h6YGv0E8oF-R/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Daily-Purification-A-Short-Vajrasattva-Practice.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1pk_YwRXrXs8LZv1XEDl6Uh1YJ66I5mFa,https://drive.google.com/file/d/1pk_YwRXrXs8LZv1XEDl6Uh1YJ66I5mFa/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Daily-Reflections.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1hb8PzzMYdR7x8_HHsiyY-GhjnNQtmoMx,https://drive.google.com/file/d/1hb8PzzMYdR7x8_HHsiyY-GhjnNQtmoMx/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Dangerous-Things-That-Ruin-The-Heart.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1a2YNPrhgRtHZgGUksWTSlLzEEx96AkIE,https://drive.google.com/file/d/1a2YNPrhgRtHZgGUksWTSlLzEEx96AkIE/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Developing-Balanced-Sensitivity-Practical-Buddhism-Tibetan-Tantra.pdf,buddhist_continuity,2,blackswanreprise,"Buddhism & Eastern Philosophy; Hinduism, Yoga & Tantra",unknown,INDEX_ONLY,metadata_only,article,1qBXctO-ZifAjqhRc_taJw8Xu3nS1ROxQ,https://drive.google.com/file/d/1qBXctO-ZifAjqhRc_taJw8Xu3nS1ROxQ/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Dhamma-Comes-From-The-Heart.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,18dTDO27t6Xcis8byKQFWsrDJf2fivXgk,https://drive.google.com/file/d/18dTDO27t6Xcis8byKQFWsrDJf2fivXgk/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Dhamma-Verses.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,138-Gu1uPoYyNM5BIotEJO3cfjr6LPwEI,https://drive.google.com/file/d/138-Gu1uPoYyNM5BIotEJO3cfjr6LPwEI/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Dhammacakkappavattana-Sutta.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1QxJmNhH0qhKfY09hcUJyzcZ_LHvQ6L1F,https://drive.google.com/file/d/1QxJmNhH0qhKfY09hcUJyzcZ_LHvQ6L1F/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Dhammapada-Stories-by-Gambhiro-Bikkhu.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1IAud85BgGlKJ83lP5wx6P2ZUCU4U4iLy,https://drive.google.com/file/d/1IAud85BgGlKJ83lP5wx6P2ZUCU4U4iLy/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Dharma-Mind-Worldly-Mind.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy; Consciousness & Mind,unknown,INDEX_ONLY,metadata_only,article,1d3ews2p-cAGcEadTyj6p8E_IdBBiRypU,https://drive.google.com/file/d/1d3ews2p-cAGcEadTyj6p8E_IdBBiRypU/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Dont-Desert-the-Core-Principles-of-Dhamma-Vinaya.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1puoA_ZHJq9bqaoG5wyTL35ietT9qU_kz,https://drive.google.com/file/d/1puoA_ZHJq9bqaoG5wyTL35ietT9qU_kz/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Earliest-Discourses.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,17lxk9qE8LD9Dh1Plc8ONruYFT85AjPjR,https://drive.google.com/file/d/17lxk9qE8LD9Dh1Plc8ONruYFT85AjPjR/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Empty-Cloud-The-Teachings-Of-Zen-Master-Xu-Yun.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1yhx-l714QTiXXTCVzlB09L9V-tdL6n6z,https://drive.google.com/file/d/1yhx-l714QTiXXTCVzlB09L9V-tdL6n6z/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Engaging-in-Bodhisattva-Behavior-by-Shantideva.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1TrTISTwAUqVSkdwQnpSmN6JJcOoMisql,https://drive.google.com/file/d/1TrTISTwAUqVSkdwQnpSmN6JJcOoMisql/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Establishing-The-Fundamentals.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1-OAqdmKruUhTaeepCw6Z6x_RQdDNx9lC,https://drive.google.com/file/d/1-OAqdmKruUhTaeepCw6Z6x_RQdDNx9lC/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Everything-isTeaching-Us.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,11vdKKHnutQvcQNqWkKUCfQzk8E91lxzw,https://drive.google.com/file/d/11vdKKHnutQvcQNqWkKUCfQzk8E91lxzw/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Exalted-Sublime-Golden-Light.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1VwTMSCpYgwUZenecE4TLGOC1korT3Kw8,https://drive.google.com/file/d/1VwTMSCpYgwUZenecE4TLGOC1korT3Kw8/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Factors-for-Awakening.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy; Mysticism & Spirituality,unknown,INDEX_ONLY,metadata_only,article,1Cdt6UJNW3VTCZkV-y3ayIIL_zW3xJEdg,https://drive.google.com/file/d/1Cdt6UJNW3VTCZkV-y3ayIIL_zW3xJEdg/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,First-Things-First.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1OPBkqDDBBy8sICARKax0WgLkLxcaDG7A,https://drive.google.com/file/d/1OPBkqDDBBy8sICARKax0WgLkLxcaDG7A/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Fistfull-of-Sand.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1QbfTTJXopU498Hw6Ym6N48bHBiS-mODL,https://drive.google.com/file/d/1QbfTTJXopU498Hw6Ym6N48bHBiS-mODL/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Five-Faculties.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,12F8dz8uemKN39eDflBsG24eblQuOlW5F,https://drive.google.com/file/d/12F8dz8uemKN39eDflBsG24eblQuOlW5F/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Food-for-Thought.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1xngXUznaEa9JQm9H_tk8cKvvqeud3ODW,https://drive.google.com/file/d/1xngXUznaEa9JQm9H_tk8cKvvqeud3ODW/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,For-the-Stilling-of-Volcanoes.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1EPbdRyQvD8nhzGGoXPz-TckhYgSwLy-E,https://drive.google.com/file/d/1EPbdRyQvD8nhzGGoXPz-TckhYgSwLy-E/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Forest-Dhamma.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1f6OzKdGIh7919Wpsp8jcwzImO8CpimBC,https://drive.google.com/file/d/1f6OzKdGIh7919Wpsp8jcwzImO8CpimBC/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Forest-Path.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1yOHFjAMwOu1gDZ7s9UIZqJ8K5fNNItB4,https://drive.google.com/file/d/1yOHFjAMwOu1gDZ7s9UIZqJ8K5fNNItB4/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Frames-of-Reference-by-Ajaan-Lee-Dhamadharo.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1VFDx6I7MsmoZMG3w8ftlpIWyVuvbKVcp,https://drive.google.com/file/d/1VFDx6I7MsmoZMG3w8ftlpIWyVuvbKVcp/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Freedom-Through-Understanding-by-Lama-Yeshe-and-Lama-Zopa-Rinpoche.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy; Law & Political Thought,unknown,INDEX_ONLY,metadata_only,article,11FmvRR0iOOUgglrU6GuGPeL5fIfDRFYL,https://drive.google.com/file/d/11FmvRR0iOOUgglrU6GuGPeL5fIfDRFYL/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Freeing-the-Heart-Dhamma-Teachings.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1MM3l_NHkvlhfcSC5PJ3jgwXxbG8WqDhx,https://drive.google.com/file/d/1MM3l_NHkvlhfcSC5PJ3jgwXxbG8WqDhx/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,From-Buddha-to-be-to-Teacher.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1FqK5Rn5YacHYdR5eBFTvNTLSQfGOyBkV,https://drive.google.com/file/d/1FqK5Rn5YacHYdR5eBFTvNTLSQfGOyBkV/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Fundamentals-of-Buddhism.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1hykcXmm63wlcloT0uLtLrFIE27NItOtO,https://drive.google.com/file/d/1hykcXmm63wlcloT0uLtLrFIE27NItOtO/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Fundamentals-of-Chan-Meditation-Practice.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1judekxkDVSDKndCc1e1hGPp8RO-psDgx,https://drive.google.com/file/d/1judekxkDVSDKndCc1e1hGPp8RO-psDgx/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Fundamentals-of-Vipassana-Meditation.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1cX0Q8-yYaUFuUgVcRdEH-bB8B_nfYjTP,https://drive.google.com/file/d/1cX0Q8-yYaUFuUgVcRdEH-bB8B_nfYjTP/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,G.-Gurdjieffs-Institure-for-the-Harmonious-Development-of-Man.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy; Gurdjieff & Fourth Way,unknown,INDEX_ONLY,metadata_only,article,1o0mHG64VSHGfmtDbNHl9Dr4VUY5faNm2,https://drive.google.com/file/d/1o0mHG64VSHGfmtDbNHl9Dr4VUY5faNm2/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Ganadharavada.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,15LdtXUeplGCpHKL9MkSgiMLDvJ7TAM4E,https://drive.google.com/file/d/15LdtXUeplGCpHKL9MkSgiMLDvJ7TAM4E/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Gifts-He-Left-Behind.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,19ZgLXyJtdXtjDhY1ueD7-6wPoa00VqgQ,https://drive.google.com/file/d/19ZgLXyJtdXtjDhY1ueD7-6wPoa00VqgQ/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Good-Question-Good-Answer.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1YP2ta6177SS5HaAF5a207v2NVqgvpMpo,https://drive.google.com/file/d/1YP2ta6177SS5HaAF5a207v2NVqgvpMpo/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Great-Bliss-Tantric-Sex-and-the-Path-to-Inner-Awakening.pdf,buddhist_continuity,2,blackswanreprise,"Buddhism & Eastern Philosophy; Hinduism, Yoga & Tantra; Mysticism & Spirituality",unknown,INDEX_ONLY,metadata_only,article,1yOL4mdUWB-MIyJ7q2W1RFAs7efjAW2oy,https://drive.google.com/file/d/1yOL4mdUWB-MIyJ7q2W1RFAs7efjAW2oy/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Great-Patient-One.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy; Mysticism & Spirituality,unknown,INDEX_ONLY,metadata_only,article,14OONOCbNQpnfBt8S--s9uINilDQNUcMk,https://drive.google.com/file/d/14OONOCbNQpnfBt8S--s9uINilDQNUcMk/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Green-Dharma.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1Tbogv_NCB4hahsw1L1FIScLwgb2MwOHl,https://drive.google.com/file/d/1Tbogv_NCB4hahsw1L1FIScLwgb2MwOHl/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Guide-To-Advanced-Yoga-Techniques.pdf,buddhist_continuity,2,blackswanreprise,"Buddhism & Eastern Philosophy; Hinduism, Yoga & Tantra",unknown,INDEX_ONLY,metadata_only,article,1pONbHF6jusVc72vyMic-bpi0-8T7aXyC,https://drive.google.com/file/d/1pONbHF6jusVc72vyMic-bpi0-8T7aXyC/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Guide-through-the-Abhidhamma-Pitaka.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1rbSiVfy-2OwW8ryft_MUoNmvJzVB_Xna,https://drive.google.com/file/d/1rbSiVfy-2OwW8ryft_MUoNmvJzVB_Xna/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Guide-to-Vipassana.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,14QMjaIgGFMPINBTh69MBC66-ynxz-2Xz,https://drive.google.com/file/d/14QMjaIgGFMPINBTh69MBC66-ynxz-2Xz/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Handful of Leaves VOL I – IV,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,unknown,1zgPn3S265lLSV0rk2atjCTIz235j9tpC,https://drive.google.com/drive/folders/1zgPn3S265lLSV0rk2atjCTIz235j9tpC
Rebirth (Buddhism),Google Drive,Handful-of-leaves-1.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1kSMHsIa2K6B08AOu7iOe87ecT93NFvDL,https://drive.google.com/file/d/1kSMHsIa2K6B08AOu7iOe87ecT93NFvDL/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Handful-of-leaves-3.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1NxDE1bj4jV6xFFKx2ELiBFvA_1A3Izy2,https://drive.google.com/file/d/1NxDE1bj4jV6xFFKx2ELiBFvA_1A3Izy2/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Handful-of-leaves-II.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1X81LikRVvyLD6N-WUSbsH7vntRq19c66,https://drive.google.com/file/d/1X81LikRVvyLD6N-WUSbsH7vntRq19c66/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Handful-of-leaves-IV.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,14IdF-3BMn2KAF-HLUMKjuEvJnzK80003,https://drive.google.com/file/d/14IdF-3BMn2KAF-HLUMKjuEvJnzK80003/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Head-and-Heart-together.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy; Astral & Esoteric Cosmology,unknown,INDEX_ONLY,metadata_only,article,1qnrO8eJeCpV-HYjL1MLO5yznnPNAMWiA,https://drive.google.com/file/d/1qnrO8eJeCpV-HYjL1MLO5yznnPNAMWiA/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Heart-Diamond-and-Lankavatara-Sutras.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1y4tSO2pLVP9Y6KtS91jfIH69YNJG8Jh2,https://drive.google.com/file/d/1y4tSO2pLVP9Y6KtS91jfIH69YNJG8Jh2/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,Henepola Gunaratana - The Jhanas.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,1EGAeBvL-n9NTqdCfLooZXuCYG3RhU35K,https://drive.google.com/file/d/1EGAeBvL-n9NTqdCfLooZXuCYG3RhU35K/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,History-of-Mysticism.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy; Mysticism & Spirituality; History & Cultural Memory,unknown,INDEX_ONLY,metadata_only,article,1lYh0rQH2APR7y4VRWJBgEbCAxRaxFAdw,https://drive.google.com/file/d/1lYh0rQH2APR7y4VRWJBgEbCAxRaxFAdw/view?usp=drivesdk
Rebirth (Buddhism),Google Drive,How-To-Develop-Metta.pdf,buddhist_continuity,2,blackswanreprise,Buddhism & Eastern Philosophy,unknown,INDEX_ONLY,metadata_only,article,15Joc9gaHQDZy9cdAxpig3i-xTWv23dOU,https://drive.google.com/file/d/15Joc9gaHQDZy9cdAxpig3i-xTWv23dOU/view?usp=drivesdk
